user_id,provider_id,avg_rating,total_review_count,tag_1_text,tag_1_count,tag_2_text,tag_2_count,tag_3_text,tag_3_count,tag_4_text,tag_4_count,tag_5_text,tag_5_count
8144560,1027248,5.0,11,,,,,,,,,,
8679950,1087439,5.0,2,결과물 완성도가 높아요,2,약속 시간을 잘 지켜요,2,응대가 친절해요,2,응답이 빨라요,1,가격 대비 만족스러워요,2
4556149,601382,4.0,1,응답이 빨라요,1,응대가 친절해요,1,작업 속도가 빨라요,1,진행 현황을 수시로 공유해요,1,결과물 완성도가 높아요,1
1075650,2247997,0.0,0,,,,,,,,,,
16692394,2196275,0.0,0,,,,,,,,,,
11199328,1430621,0.0,0,,,,,,,,,,
10047058,1352817,0.0,0,,,,,,,,,,
4878801,1902555,0.0,0,,,,,,,,,,
916593,188962,0.0,0,,,,,,,,,,
420758,1332150,0.0,0,,,,,,,,,,
17818721,2379880,0.0,0,,,,,,,,,,
8829254,1178147,0.0,0,,,,,,,,,,
9450750,1183263,5.0,3,결과물 완성도가 높아요,1,상담이 자세해요,2,A/S를 잘해줘요,2,작업 속도가 빨라요,2,관리법을 잘 알려줘요,1
17288234,2292651,0.0,0,,,,,,,,,,
3727826,1089585,0.0,0,,,,,,,,,,
12386471,1657255,4.9,27,가격 대비 만족스러워요,15,작업 속도가 빨라요,12,결과물 완성도가 높아요,16,약속 시간을 잘 지켜요,6,응답이 빨라요,9
9597033,1206878,5.0,5,결과물 완성도가 높아요,5,응대가 친절해요,5,진행 현황을 수시로 공유해요,1,작업 속도가 빨라요,5,응답이 빨라요,2
18021416,2411261,5.0,1,작업 속도가 빨라요,1,응대가 친절해요,1,상담이 자세해요,1,시세보다 저렴해요,1,,
17557603,2336086,0.0,0,,,,,,,,,,
7353979,936421,0.0,0,,,,,,,,,,
3638878,499183,5.0,26,결과물 완성도가 높아요,4,작업 속도가 빨라요,5,응대가 친절해요,7,요청사항을 정확히 반영해요,5,가격 대비 만족스러워요,3
15680736,2034896,4.9,15,결과물 완성도가 높아요,9,요청사항을 정확히 반영해요,10,응대가 친절해요,11,A/S를 잘해줘요,2,진행 현황을 수시로 공유해요,6
17874684,2388859,5.0,12,결과물 완성도가 높아요,5,가격 대비 만족스러워요,4,응답이 빨라요,6,진행 현황을 수시로 공유해요,4,응대가 친절해요,11
17412176,2312177,5.0,6,요청사항을 정확히 반영해요,5,작업 속도가 빨라요,5,응대가 친절해요,3,결과물 완성도가 높아요,3,상담이 자세해요,4
15948282,2080925,5.0,1,경험과 노하우가 많아요,1,요청사항을 정확히 반영해요,1,,,,,,
4981529,648104,5.0,1,상담이 자세해요,1,요청사항을 정확히 반영해요,1,결과물 완성도가 높아요,1,경험과 노하우가 많아요,1,응대가 친절해요,1
10715789,2461425,0.0,0,,,,,,,,,,
16476304,2164026,0.0,0,,,,,,,,,,
10793187,2148098,0.0,0,,,,,,,,,,
346397,1773361,0.0,0,,,,,,,,,,
13622158,1752204,0.0,0,,,,,,,,,,
13471503,1735170,0.0,0,,,,,,,,,,
546822,1111501,0.0,0,,,,,,,,,,
10865316,1696897,5.0,81,경험과 노하우가 많아요,5,결과물 완성도가 높아요,34,응답이 빨라요,12,가격 대비 만족스러워요,46,작업 속도가 빨라요,44
17145718,2270440,5.0,12,결과물 완성도가 높아요,7,시세보다 저렴해요,9,A/S를 잘해줘요,2,응대가 친절해요,8,요청사항을 정확히 반영해요,5
5755923,2281207,5.0,11,진행 현황을 수시로 공유해요,4,응대가 친절해요,8,상담이 자세해요,5,요청사항을 정확히 반영해요,8,응답이 빨라요,4
289143,2032175,5.0,9,응대가 친절해요,5,경험과 노하우가 많아요,1,결과물 완성도가 높아요,6,응답이 빨라요,2,가격 대비 만족스러워요,6
6941960,1165318,4.6,9,응대가 친절해요,6,약속 시간을 잘 지켜요,1,가격 대비 만족스러워요,6,응답이 빨라요,5,경험과 노하우가 많아요,3
13874695,1781131,5.0,5,경험과 노하우가 많아요,1,응대가 친절해요,5,결과물 완성도가 높아요,1,요청사항을 정확히 반영해요,1,작업 속도가 빨라요,2
16623141,2185801,5.0,3,작업 속도가 빨라요,1,응대가 친절해요,3,상담이 자세해요,3,응답이 빨라요,2,진행 현황을 수시로 공유해요,1
10623052,2082185,5.0,3,결과물 완성도가 높아요,1,응대가 친절해요,2,가격 대비 만족스러워요,2,요청사항을 정확히 반영해요,1,작업 속도가 빨라요,2
12582687,1622183,5.0,3,요청사항을 정확히 반영해요,1,가격 대비 만족스러워요,1,응답이 빨라요,1,경험과 노하우가 많아요,1,결과물 완성도가 높아요,2
5193603,667952,5.0,3,응답이 빨라요,1,작업 속도가 빨라요,1,결과물 완성도가 높아요,1,,,,
3872415,521586,5.0,3,,,,,,,,,,
14780236,1886334,5.0,2,가격 대비 만족스러워요,2,결과물 완성도가 높아요,1,응대가 친절해요,2,작업 속도가 빨라요,1,,
10003177,1268517,5.0,2,응답이 빨라요,2,가격 대비 만족스러워요,1,요청사항을 정확히 반영해요,2,응대가 친절해요,1,경험과 노하우가 많아요,2
9210327,2432468,5.0,1,요청사항을 정확히 반영해요,1,상담이 자세해요,1,응답이 빨라요,1,응대가 친절해요,1,진행 현황을 수시로 공유해요,1
13368120,2211373,5.0,1,상담이 자세해요,1,요청사항을 정확히 반영해요,1,시세보다 저렴해요,1,응대가 친절해요,1,경험과 노하우가 많아요,1
10714095,2256219,0.0,0,,,,,,,,,,
15956194,2082271,0.0,0,,,,,,,,,,
15809716,2057569,0.0,0,,,,,,,,,,
10714776,1860475,0.0,0,,,,,,,,,,
12882645,1837480,0.0,0,,,,,,,,,,
575311,1835408,0.0,0,,,,,,,,,,
14141425,1812219,0.0,0,,,,,,,,,,
5001275,1772807,0.0,0,,,,,,,,,,
12893748,1665651,0.0,0,,,,,,,,,,
6556382,834060,0.0,0,,,,,,,,,,
5158710,664746,0.0,0,,,,,,,,,,
4242269,562928,0.0,0,,,,,,,,,,
3168506,449395,0.0,0,,,,,,,,,,
4515709,597202,5.0,54,응대가 친절해요,4,작업 속도가 빨라요,2,가격 대비 만족스러워요,3,응답이 빨라요,1,결과물 완성도가 높아요,2
13936263,1787273,4.9,8,작업 속도가 빨라요,3,가격 대비 만족스러워요,6,요청사항을 정확히 반영해요,3,결과물 완성도가 높아요,6,응대가 친절해요,5
5038646,2022382,5.0,6,응대가 친절해요,5,응답이 빨라요,1,가격 대비 만족스러워요,1,경험과 노하우가 많아요,5,요청사항을 정확히 반영해요,3
10431681,1413810,5.0,3,가격 대비 만족스러워요,2,포인트를 잘 짚어줘요,1,응대가 친절해요,3,경험과 노하우가 많아요,3,실력이 향상됐어요,0
919453,189511,5.0,2,경험과 노하우가 많아요,1,,,,,,,,
15396894,2376971,5.0,1,진행 현황을 수시로 공유해요,1,요청사항을 정확히 반영해요,1,약속 시간을 잘 지켜요,1,결과물 완성도가 높아요,1,응대가 친절해요,1
12642327,1631511,5.0,1,가격 대비 만족스러워요,1,응대가 친절해요,1,결과물 완성도가 높아요,1,,,,
1819578,1307057,5.0,1,가격 대비 만족스러워요,1,응답이 빨라요,1,요청사항을 정확히 반영해요,1,응대가 친절해요,1,,
18307115,2458644,0.0,0,,,,,,,,,,
18143393,2432574,0.0,0,,,,,,,,,,
17514713,2329101,0.0,0,,,,,,,,,,
17186813,2276845,0.0,0,,,,,,,,,,
16922591,2233601,0.0,0,,,,,,,,,,
16363500,2227261,0.0,0,,,,,,,,,,
1923346,1051813,5.0,2155,약속 시간을 잘 지켜요,10,응대가 친절해요,1619,작업 속도가 빨라요,1019,A/S를 잘해줘요,8,결과물 완성도가 높아요,226
1971870,331195,5.0,52,응답이 빨라요,2,경험과 노하우가 많아요,1,응대가 친절해요,7,작업 속도가 빨라요,8,요청사항을 정확히 반영해요,4
1315067,854121,5.0,46,응대가 친절해요,38,경험과 노하우가 많아요,2,결과물 완성도가 높아요,23,응답이 빨라요,11,가격 대비 만족스러워요,34
125974,30660,4.2,16,요청사항을 정확히 반영해요,1,응대가 친절해요,2,결과물 완성도가 높아요,1,,,,
10350721,1927901,5.0,15,가격 대비 만족스러워요,8,요청사항을 정확히 반영해요,4,응대가 친절해요,11,경험과 노하우가 많아요,2,작업 속도가 빨라요,6
8076468,1019665,5.0,14,응대가 친절해요,3,경험과 노하우가 많아요,1,작업 속도가 빨라요,8,상담이 자세해요,7,진행 현황을 수시로 공유해요,3
12747765,1646251,5.0,3,응대가 친절해요,2,작업 속도가 빨라요,2,가격 대비 만족스러워요,1,요청사항을 정확히 반영해요,2,결과물 완성도가 높아요,2
12692115,2440261,0.0,0,,,,,,,,,,
17908244,2394175,0.0,0,,,,,,,,,,
13202954,2384680,0.0,0,,,,,,,,,,
16319729,2139600,0.0,0,,,,,,,,,,
16139635,2111719,0.0,0,,,,,,,,,,
6205111,2102824,0.0,0,,,,,,,,,,
16081579,2102320,0.0,0,,,,,,,,,,
15917542,2075576,0.0,0,,,,,,,,,,
14785254,1886928,0.0,0,,,,,,,,,,
13747639,1765335,0.0,0,,,,,,,,,,
7397652,1262099,0.0,0,,,,,,,,,,
9553627,1199098,0.0,0,,,,,,,,,,
15616942,2024222,0.0,0,,,,,,,,,,
15515970,2006724,0.0,0,,,,,,,,,,
14427263,1842933,4.6,11,응대가 친절해요,9,시세보다 저렴해요,1,결과물 완성도가 높아요,8,진행 현황을 수시로 공유해요,1,경험과 노하우가 많아요,1
17366247,2305017,5.0,9,A/S를 잘해줘요,3,결과물 완성도가 높아요,6,진행 현황을 수시로 공유해요,6,시세보다 저렴해요,3,요청사항을 정확히 반영해요,2
17244090,2287739,5.0,9,응답이 빨라요,5,상담이 자세해요,6,요청사항을 정확히 반영해요,4,응대가 친절해요,5,진행 현황을 수시로 공유해요,4
16682403,2194447,5.0,6,응대가 친절해요,6,시세보다 저렴해요,1,작업 속도가 빨라요,4,A/S를 잘해줘요,2,결과물 완성도가 높아요,4
14711619,1877881,5.0,6,경험과 노하우가 많아요,1,작업 속도가 빨라요,3,요청사항을 정확히 반영해요,3,응대가 친절해요,5,결과물 완성도가 높아요,4
2723591,2340628,4.8,4,응대가 친절해요,1,상담이 자세해요,1,가격 대비 만족스러워요,3,결과물 완성도가 높아요,4,과도한 추가금이 없어요,1
18208342,2443233,5.0,3,가격 대비 만족스러워요,2,약속 시간을 잘 지켜요,1,상담이 자세해요,2,응답이 빨라요,1,요청사항을 정확히 반영해요,1
15566838,2015705,5.0,2,응답이 빨라요,2,응대가 친절해요,2,경험과 노하우가 많아요,1,작업 속도가 빨라요,1,상담이 자세해요,1
15632384,2026812,5.0,1,가격 대비 만족스러워요,1,결과물 완성도가 높아요,1,응대가 친절해요,1,,,,
11853165,1988357,5.0,1,결과물 완성도가 높아요,1,응대가 친절해요,1,가격 대비 만족스러워요,1,,,,
6682222,838509,5.0,1,가격 대비 만족스러워요,1,진행 현황을 수시로 공유해요,1,결과물 완성도가 높아요,1,상담이 자세해요,1,A/S를 잘해줘요,1
18088471,2422468,0.0,0,,,,,,,,,,
9762809,2376404,0.0,0,,,,,,,,,,
17684420,2357015,0.0,0,,,,,,,,,,
16303314,2136710,0.0,0,,,,,,,,,,
5381558,2123015,0.0,0,,,,,,,,,,
15985466,2087431,0.0,0,,,,,,,,,,
13655683,1976614,0.0,0,,,,,,,,,,
15103223,1930815,0.0,0,,,,,,,,,,
11725372,1495326,5.0,19,경험과 노하우가 많아요,1,응대가 친절해요,17,결과물 완성도가 높아요,5,작업 속도가 빨라요,7,요청사항을 정확히 반영해요,5
4185740,554758,5.0,1,,,,,,,,,,
6736467,846520,0.0,0,,,,,,,,,,
15075119,1926363,5.0,5,가격 대비 만족스러워요,3,경험과 노하우가 많아요,1,결과물 완성도가 높아요,4,응대가 친절해요,5,작업 속도가 빨라요,1
9112767,1136201,5.0,2,작업 속도가 빨라요,2,요청사항을 정확히 반영해요,1,가격 대비 만족스러워요,2,응답이 빨라요,1,경험과 노하우가 많아요,1
8442604,1061211,0.0,0,,,,,,,,,,
2350006,367746,0.0,0,,,,,,,,,,
9983167,1265478,0.0,0,,,,,,,,,,
12279285,1572776,0.0,0,,,,,,,,,,
14245609,1822493,0.0,0,,,,,,,,,,
972317,199499,5.0,142,기초부터 가르쳐줘요,7,응대가 친절해요,8,경험과 노하우가 많아요,8,커리큘럼이 탄탄해요,6,가격 대비 만족스러워요,5
4793784,627731,4.9,37,경험과 노하우가 많아요,19,가격 대비 만족스러워요,17,포인트를 잘 짚어줘요,27,기초부터 가르쳐줘요,16,응대가 친절해요,22
12663298,1634653,4.8,28,커리큘럼이 탄탄해요,11,기초부터 가르쳐줘요,14,포인트를 잘 짚어줘요,15,가격 대비 만족스러워요,6,경험과 노하우가 많아요,17
12832565,1666402,5.0,23,응대가 친절해요,17,포인트를 잘 짚어줘요,4,결과물 완성도가 높아요,12,기초부터 가르쳐줘요,2,커리큘럼이 탄탄해요,2
1310068,253499,5.0,22,기초부터 가르쳐줘요,3,응대가 친절해요,4,경험과 노하우가 많아요,3,커리큘럼이 탄탄해요,2,가격 대비 만족스러워요,3
15913458,2074870,5.0,19,약속 시간을 잘 지켜요,2,가격 대비 만족스러워요,11,응답이 빨라요,3,경험과 노하우가 많아요,11,상담이 자세해요,8
410531,99101,5.0,16,,,,,,,,,,
14205369,1818721,5.0,8,결과물 완성도가 높아요,1,요청사항을 정확히 반영해요,3,가격 대비 만족스러워요,6,기초부터 가르쳐줘요,1,경험과 노하우가 많아요,2
1539937,283378,4.8,6,,,,,,,,,,
18066705,2418843,5.0,4,약속 시간을 잘 지켜요,2,기초부터 가르쳐줘요,2,상담이 자세해요,3,경험과 노하우가 많아요,1,응대가 친절해요,3
11393767,1801362,5.0,3,응대가 친절해요,2,경험과 노하우가 많아요,2,포인트를 잘 짚어줘요,2,가격 대비 만족스러워요,2,기초부터 가르쳐줘요,1
10153742,1292264,5.0,3,결과물 완성도가 높아요,2,요청사항을 정확히 반영해요,2,가격 대비 만족스러워요,2,기초부터 가르쳐줘요,1,경험과 노하우가 많아요,3
7534234,978391,5.0,3,,,,,,,,,,
5953231,749462,5.0,3,,,,,,,,,,
2840484,422390,5.0,2,,,,,,,,,,
2848058,423157,5.0,1,기초부터 가르쳐줘요,1,응대가 친절해요,1,경험과 노하우가 많아요,1,커리큘럼이 탄탄해요,1,가격 대비 만족스러워요,1
835834,171758,5.0,1,,,,,,,,,,
4804194,2419263,0.0,0,,,,,,,,,,
14442049,2404866,0.0,0,,,,,,,,,,
2240566,2380833,0.0,0,,,,,,,,,,
6878971,2084494,0.0,0,,,,,,,,,,
13867910,1778330,0.0,0,,,,,,,,,,
12801896,1653209,0.0,0,,,,,,,,,,
6975652,1646505,0.0,0,,,,,,,,,,
1051666,1625965,0.0,0,,,,,,,,,,
7522931,1480762,0.0,0,,,,,,,,,,
6575218,1432658,0.0,0,,,,,,,,,,
9607804,1298905,0.0,0,,,,,,,,,,
10073153,1279834,0.0,0,,,,,,,,,,
7230338,919030,0.0,0,,,,,,,,,,
1979436,328896,0.0,0,,,,,,,,,,
693306,145956,0.0,0,,,,,,,,,,
542489,125698,0.0,0,,,,,,,,,,
16849804,2223619,5.0,13,요청사항을 정확히 반영해요,6,응답이 빨라요,1,응대가 친절해요,8,커리큘럼이 탄탄해요,2,상담이 자세해요,9
18007807,2409249,0.0,0,,,,,,,,,,
15177794,1943083,0.0,0,,,,,,,,,,
13048923,1692727,0.0,0,,,,,,,,,,
10797586,1636131,0.0,0,,,,,,,,,,
12085470,1542523,0.0,0,,,,,,,,,,
11281664,1441465,0.0,0,,,,,,,,,,
10058185,1277558,0.0,0,,,,,,,,,,
9183981,1145076,0.0,0,,,,,,,,,,
5125241,662045,0.0,0,,,,,,,,,,
3788722,2370787,0.0,0,,,,,,,,,,
10131826,1288941,0.0,0,,,,,,,,,,
82309,777032,4.8,131,작업 속도가 빨라요,9,요청사항을 정확히 반영해요,53,가격 대비 만족스러워요,59,응답이 빨라요,8,경험과 노하우가 많아요,28
4424343,1259668,5.0,48,경험과 노하우가 많아요,11,결과물 완성도가 높아요,33,응대가 친절해요,39,작업 속도가 빨라요,4,요청사항을 정확히 반영해요,18
6754946,1963230,5.0,19,요청사항을 정확히 반영해요,11,가격 대비 만족스러워요,13,응답이 빨라요,2,작업 속도가 빨라요,1,응대가 친절해요,13
4686959,1999057,4.9,16,응대가 친절해요,9,경험과 노하우가 많아요,3,포인트를 잘 짚어줘요,4,가격 대비 만족스러워요,7,요청사항을 정확히 반영해요,6
13804485,1771104,4.9,16,응대가 친절해요,12,결과물 완성도가 높아요,14,가격 대비 만족스러워요,8,요청사항을 정확히 반영해요,10,,
3156449,448441,4.8,10,,,,,,,,,,
4903984,639538,4.5,8,결과물 완성도가 높아요,6,응대가 친절해요,7,경험과 노하우가 많아요,5,요청사항을 정확히 반영해요,6,가격 대비 만족스러워요,7
13781695,1768698,5.0,1,기초부터 가르쳐줘요,1,응대가 친절해요,1,,,,,,
14450176,2257606,5.0,4,경험과 노하우가 많아요,4,포인트를 잘 짚어줘요,3,응답이 빨라요,2,응대가 친절해요,4,요청사항을 정확히 반영해요,2
2251855,1848695,5.0,4,경험과 노하우가 많아요,3,포인트를 잘 짚어줘요,3,가격 대비 만족스러워요,2,기초부터 가르쳐줘요,3,응대가 친절해요,1
18274048,2453763,0.0,0,,,,,,,,,,
16394639,2152044,0.0,0,,,,,,,,,,
12093413,1796689,0.0,0,,,,,,,,,,
13624534,1752464,0.0,0,,,,,,,,,,
13440454,1731487,0.0,0,,,,,,,,,,
4941508,2098804,0.0,0,,,,,,,,,,
12779169,1650138,0.0,0,,,,,,,,,,
6188717,775189,0.0,0,,,,,,,,,,
8566665,1074080,5.0,107,경험과 노하우가 많아요,69,커리큘럼이 탄탄해요,23,가격 대비 만족스러워요,41,요청사항을 정확히 반영해요,5,포인트를 잘 짚어줘요,79
14193464,1817512,5.0,56,가격 대비 만족스러워요,19,경험과 노하우가 많아요,25,기초부터 가르쳐줘요,31,응대가 친절해요,37,포인트를 잘 짚어줘요,33
13902634,1782859,5.0,17,가격 대비 만족스러워요,4,경험과 노하우가 많아요,11,커리큘럼이 탄탄해요,3,결과물 완성도가 높아요,1,기초부터 가르쳐줘요,5
1004323,205114,5.0,14,,,,,,,,,,
992372,312154,5.0,11,,,,,,,,,,
9341181,1166712,5.0,9,응대가 친절해요,9,경험과 노하우가 많아요,9,포인트를 잘 짚어줘요,8,가격 대비 만족스러워요,8,커리큘럼이 탄탄해요,5
3540029,487453,5.0,9,기초부터 가르쳐줘요,1,응대가 친절해요,1,경험과 노하우가 많아요,1,,,,
13861748,2176002,5.0,5,경험과 노하우가 많아요,1,가격 대비 만족스러워요,4,실력이 향상됐어요,4,기초부터 가르쳐줘요,1,요청사항을 정확히 반영해요,2
1216955,898814,5.0,5,,,,,,,,,,
1316135,1884221,5.0,3,응대가 친절해요,3,결과물 완성도가 높아요,1,가격 대비 만족스러워요,1,요청사항을 정확히 반영해요,2,경험과 노하우가 많아요,1
3194475,1033795,0.0,0,,,,,,,,,,
3366474,469216,5.0,21,응대가 친절해요,5,요청사항을 정확히 반영해요,3,경험과 노하우가 많아요,4,작업 속도가 빨라요,5,응답이 빨라요,5
5698828,719956,5.0,17,결과물 완성도가 높아요,1,응대가 친절해요,3,기초부터 가르쳐줘요,4,경험과 노하우가 많아요,1,포인트를 잘 짚어줘요,5
636101,138196,5.0,12,응대가 친절해요,10,결과물 완성도가 높아요,10,경험과 노하우가 많아요,2,요청사항을 정확히 반영해요,5,가격 대비 만족스러워요,7
2632428,640800,4.9,10,,,,,,,,,,
740494,154397,5.0,10,결과물 완성도가 높아요,4,기초부터 가르쳐줘요,2,포인트를 잘 짚어줘요,4,응대가 친절해요,9,가격 대비 만족스러워요,3
1484063,277461,5.0,7,,,,,,,,,,
5478056,749381,5.0,4,가격 대비 만족스러워요,3,경험과 노하우가 많아요,1,결과물 완성도가 높아요,3,응대가 친절해요,2,작업 속도가 빨라요,3
850811,612451,5.0,4,,,,,,,,,,
4600232,605994,5.0,4,,,,,,,,,,
17953205,2401346,5.0,3,결과물 완성도가 높아요,3,응대가 친절해요,3,A/S를 잘해줘요,1,경험과 노하우가 많아요,3,응답이 빨라요,1
17642698,2350316,5.0,3,상담이 자세해요,2,응대가 친절해요,3,시세보다 저렴해요,2,결과물 완성도가 높아요,3,진행 현황을 수시로 공유해요,1
7303435,1493948,5.0,3,경험과 노하우가 많아요,2,가격 대비 만족스러워요,1,요청사항을 정확히 반영해요,2,결과물 완성도가 높아요,2,응대가 친절해요,1
2098377,1351713,5.0,3,경험과 노하우가 많아요,2,요청사항을 정확히 반영해요,1,응대가 친절해요,3,결과물 완성도가 높아요,3,가격 대비 만족스러워요,3
4427151,1017127,5.0,3,요청사항을 정확히 반영해요,1,결과물 완성도가 높아요,2,,,,,,
492496,225076,5.0,3,요청사항을 정확히 반영해요,1,가격 대비 만족스러워요,2,경험과 노하우가 많아요,2,결과물 완성도가 높아요,2,기초부터 가르쳐줘요,1
5768466,1446663,5.0,2,요청사항을 정확히 반영해요,2,결과물 완성도가 높아요,1,경험과 노하우가 많아요,1,응대가 친절해요,1,,
5115057,661054,5.0,2,,,,,,,,,,
12877955,2066222,5.0,1,결과물 완성도가 높아요,1,경험과 노하우가 많아요,1,요청사항을 정확히 반영해요,1,가격 대비 만족스러워요,1,상담이 자세해요,1
15162581,1940377,1.0,1,,,,,,,,,,
15082724,1927577,5.0,1,결과물 완성도가 높아요,1,요청사항을 정확히 반영해요,1,,,,,,
14763538,1888554,5.0,1,가격 대비 만족스러워요,1,결과물 완성도가 높아요,1,요청사항을 정확히 반영해요,1,,,,
2905750,427787,5.0,151,결과물 완성도가 높아요,2,응대가 친절해요,1,,,,,,
4627957,609057,5.0,143,결과물 완성도가 높아요,71,응대가 친절해요,83,약속 시간을 잘 지켜요,40,응답이 빨라요,29,가격 대비 만족스러워요,48
14133055,1811276,5.0,48,진행 현황을 수시로 공유해요,13,작업 속도가 빨라요,3,응답이 빨라요,2,가격 대비 만족스러워요,28,약속 시간을 잘 지켜요,10
1670098,2414365,5.0,7,상담이 자세해요,3,작업 속도가 빨라요,2,응대가 친절해요,5,요청사항을 정확히 반영해요,4,관리법을 잘 알려줘요,4
10810254,1378153,4.6,5,결과물 완성도가 높아요,3,약속 시간을 잘 지켜요,3,가격 대비 만족스러워요,4,응답이 빨라요,1,응대가 친절해요,4
9266272,1159265,0.0,0,,,,,,,,,,
11208271,1431876,5.0,593,가격 대비 만족스러워요,288,약속 시간을 잘 지켜요,178,응답이 빨라요,175,응대가 친절해요,508,작업 속도가 빨라요,144
15423810,1990653,4.9,116,결과물 완성도가 높아요,62,작업 속도가 빨라요,39,응대가 친절해요,79,약속 시간을 잘 지켜요,51,가격 대비 만족스러워요,43
2964582,432759,5.0,18,약속 시간을 잘 지켜요,3,결과물 완성도가 높아요,6,가격 대비 만족스러워요,3,응대가 친절해요,8,요청사항을 정확히 반영해요,2
5519736,701541,4.6,16,,,,,,,,,,
16519547,2170847,5.0,5,가격 대비 만족스러워요,4,경험과 노하우가 많아요,1,응대가 친절해요,5,요청사항을 정확히 반영해요,1,약속 시간을 잘 지켜요,5
10297121,1312356,5.0,3,가격 대비 만족스러워요,3,응답이 빨라요,2,결과물 완성도가 높아요,2,약속 시간을 잘 지켜요,2,진행 현황을 수시로 공유해요,2
4189811,1182321,5.0,3,작업 속도가 빨라요,2,가격 대비 만족스러워요,3,응대가 친절해요,3,약속 시간을 잘 지켜요,2,결과물 완성도가 높아요,3
3007534,436569,5.0,2,,,,,,,,,,
2602252,395338,5.0,1,,,,,,,,,,
16201383,2121693,0.0,0,,,,,,,,,,
14261681,1824719,0.0,0,,,,,,,,,,
6539336,817599,0.0,0,,,,,,,,,,
2860156,424270,5.0,3,,,,,,,,,,
7609261,971909,5.0,30,가격 대비 만족스러워요,9,응대가 친절해요,15,작업 속도가 빨라요,6,진행 현황을 수시로 공유해요,8,약속 시간을 잘 지켜요,11
14995627,2207317,5.0,10,응대가 친절해요,6,시세보다 저렴해요,4,가격 대비 만족스러워요,6,경험과 노하우가 많아요,6,결과물 완성도가 높아요,5
8349767,1551815,5.0,7,가격 대비 만족스러워요,6,작업 속도가 빨라요,1,응대가 친절해요,5,약속 시간을 잘 지켜요,3,결과물 완성도가 높아요,6
1048964,213179,4.7,3,약속 시간을 잘 지켜요,1,결과물 완성도가 높아요,2,응답이 빨라요,2,가격 대비 만족스러워요,1,작업 속도가 빨라요,1
15619724,2024666,0.0,0,,,,,,,,,,
8930683,1114009,5.0,200,가격 대비 만족스러워요,131,진행 현황을 수시로 공유해요,34,결과물 완성도가 높아요,136,작업 속도가 빨라요,30,응대가 친절해요,142
11622858,1501912,5.0,82,진행 현황을 수시로 공유해요,5,응대가 친절해요,65,결과물 완성도가 높아요,61,약속 시간을 잘 지켜요,27,가격 대비 만족스러워요,67
3363863,468988,5.0,24,진행 현황을 수시로 공유해요,2,작업 속도가 빨라요,5,가격 대비 만족스러워요,5,응답이 빨라요,6,결과물 완성도가 높아요,8
4000081,534300,5.0,5,,,,,,,,,,
2842439,422586,5.0,5,,,,,,,,,,
13547828,1815418,0.0,0,,,,,,,,,,
12110610,1546338,0.0,0,,,,,,,,,,
3598837,1259266,0.0,0,,,,,,,,,,
9000007,1122535,5.0,27,가격 대비 만족스러워요,12,약속 시간을 잘 지켜요,11,결과물 완성도가 높아요,14,응답이 빨라요,12,응대가 친절해요,22
5201973,668706,5.0,707,가격 대비 만족스러워요,179,응답이 빨라요,95,약속 시간을 잘 지켜요,173,응대가 친절해요,326,작업 속도가 빨라요,87
221646,1453475,4.9,300,결과물 완성도가 높아요,218,진행 현황을 수시로 공유해요,40,약속 시간을 잘 지켜요,131,가격 대비 만족스러워요,198,응답이 빨라요,42
1466479,275281,4.8,60,작업 속도가 빨라요,7,응대가 친절해요,13,가격 대비 만족스러워요,11,응답이 빨라요,7,결과물 완성도가 높아요,14
8418717,1058618,4.9,53,작업 속도가 빨라요,13,진행 현황을 수시로 공유해요,15,결과물 완성도가 높아요,26,약속 시간을 잘 지켜요,28,가격 대비 만족스러워요,26
3496784,482352,5.0,7,,,,,,,,,,
8917084,2075735,5.0,2,경험과 노하우가 많아요,1,가격 대비 만족스러워요,1,응답이 빨라요,1,결과물 완성도가 높아요,1,응대가 친절해요,2
5321133,680236,0.0,0,,,,,,,,,,
232138,55801,5.0,205,결과물 완성도가 높아요,115,진행 현황을 수시로 공유해요,38,약속 시간을 잘 지켜요,90,응답이 빨라요,66,가격 대비 만족스러워요,93
237181,56931,4.9,114,,,,,,,,,,
5175377,789523,5.0,111,작업 속도가 빨라요,3,진행 현황을 수시로 공유해요,2,약속 시간을 잘 지켜요,4,결과물 완성도가 높아요,4,응답이 빨라요,1
3482711,480870,5.0,50,,,,,,,,,,
1273343,248423,5.0,20,,,,,,,,,,
16697357,2197093,5.0,6,시세보다 저렴해요,0,가격 대비 만족스러워요,3,응대가 친절해요,5,상담이 자세해요,4,요청사항을 정확히 반영해요,4
15404205,1986800,5.0,5,가격 대비 만족스러워요,3,요청사항을 정확히 반영해요,4,관리법을 잘 알려줘요,4,약속 시간을 잘 지켜요,1,상담이 자세해요,3
2750850,412832,5.0,5,,,,,,,,,,
6164532,960276,5.0,4,,,,,,,,,,
2926607,429530,5.0,4,,,,,,,,,,
11675129,1488679,5.0,2,응대가 친절해요,2,약속 시간을 잘 지켜요,1,가격 대비 만족스러워요,2,결과물 완성도가 높아요,1,,
2721189,409272,5.0,2,,,,,,,,,,
8764872,1096898,5.0,1,응답이 빨라요,1,가격 대비 만족스러워요,1,약속 시간을 잘 지켜요,1,결과물 완성도가 높아요,1,진행 현황을 수시로 공유해요,1
7111950,901607,0.0,0,,,,,,,,,,
1593463,289200,0.0,0,,,,,,,,,,
